Timestamp,Price,Volume,Field4,Field5,Field6,Field7,Field8
1666799420,17.1,85,0.0,0,,,
1666885830,16.0,85,0.0,0,,,
1666972242,17.0,79,0.0,0,,,
1667058455,17.39,76,0.0,0,,,
1667130665,18.0,73,0.0,0,,,
1667222134,18.7,74,0.0,0,,,
1667308628,18.69,70,0.0,0,,,
1667392191,18.48,77,0.0,0,,,
1667478644,17.7,82,0.0,0,,,
1667564743,17.8,74,0.0,0,,,
1667651153,18.85,75,0.0,0,,,
1667737561,18.89,77,17.2,3,,,
1667823960,18.87,77,17.3,2,,,
1667910247,18.77,76,17.39,2,,,
1667996657,18.79,80,17.2,2,,,
1668083064,18.41,80,17.1,2,,,
1668169463,18.2,74,16.89,6,,,
1668255889,17.19,79,17.1,3,,,
1668342287,17.32,76,16.5,2,,,
1668428694,17.62,75,16.1,3,,,
1668515089,17.42,76,16.2,3,,,
1668601484,17.0,86,15.8,4,,,
1668687874,17.41,73,16.2,4,,,
1668774274,17.0,79,15.9,3,,,
1668866380,17.5,72,16.0,4,,,
1668952837,18.0,70,15.4,4,,,
1669039236,17.6,71,16.3,3,,,
1669125666,17.39,77,15.2,4,,,
1669212064,17.07,77,15.3,5,,,
1669298465,16.55,76,15.2,3,,,
1669384917,16.67,75,15.1,2,,,
1669471313,16.0,80,15.3,3,,,
1669557710,15.7,76,15.2,3,,,
1669644108,15.9,75,15.2,3,,,
1669730503,15.87,72,15.2,9,,,
1669816901,18.39,63,16.89,10,,,
1669903299,18.1,69,17.0,4,,,
1669989680,18.89,75,17.39,5,,,
1670076072,18.5,76,17.3,4,,,
1670162468,19.0,76,17.39,4,,,
1670248832,19.0,74,17.7,4,,,
1670335225,18.89,77,17.39,4,,,
1670421624,18.88,79,17.39,4,,,
1670508022,18.57,86,17.39,4,,,
1670536823,18.54,84,17.3,3,,,
1670763848,17.5,79,17.3,3,,,
1670850247,17.89,77,17.3,3,,,
1670936617,17.96,77,17.3,3,,,
1671022739,17.44,80,17.3,3,,,
1671109141,17.34,84,17.3,3,,,
1671195536,17.22,84,17.3,4,,,
1671281936,17.19,88,17.3,4,,,
1671368332,16.8,89,16.89,3,,,
1671454727,16.59,86,15.2,3,,,
1671540709,17.23,81,15.9,3,,,
1671627083,16.89,81,16.0,18,,,
1671713478,17.44,80,16.1,9,,,
1671799873,17.0,80,16.0,8,,,
1671886062,17.43,74,15.9,3,,,
1671972467,17.3,76,16.0,3,,,
1672058865,17.43,76,16.1,9,,,
1672145262,17.8,76,16.5,9,,,
1672231658,16.89,78,15.5,3,,,
1672318067,16.8,78,15.6,3,,,
1672404467,17.0,78,17.2,3,,,
1672490868,16.89,84,15.4,3,,,
1672577266,16.68,86,15.3,3,,,
1672663664,16.5,86,15.8,5,,,
1672750072,16.89,84,16.0,6,,,
1672836470,18.54,77,17.39,5,,,
1672922867,18.77,66,17.39,5,,,
1673009265,18.37,73,16.89,9,,,
1673095666,18.0,74,17.1,9,,,
1673182062,18.52,77,16.3,5,,,
1673268531,18.7,69,17.3,3,,,
1673354930,19.0,64,17.39,3,,,
1673441328,20.0,62,18.3,3,,,
1673527720,18.77,63,18.6,14,,,
1673614117,21.0,58,17.0,6,,,
1673700515,21.99,50,19.2,12,,,
1673786914,21.0,51,17.3,11,,,
1673873361,21.9,49,18.2,11,,,
1673959818,21.7,54,18.89,4,,,
1674046221,21.8,55,19.89,3,,,
1674132639,22.0,48,20.1,3,,,
1674219037,21.9,45,19.5,4,,,
1674305431,21.0,55,20.1,4,,,
1674391829,21.48,55,19.7,4,,,
1674478224,21.28,55,19.6,5,,,
1674564620,21.18,57,20.39,10,,,
1674651017,21.34,54,20.3,9,,,
1674737414,20.76,66,20.3,9,,,
1674823810,20.12,77,19.3,5,,,
1674910215,19.98,79,16.6,12,,,
1674996614,19.6,71,18.1,4,,,
1675083016,19.39,68,17.39,5,,,
1675169413,20.53,54,18.8,5,,,
1675255815,20.0,54,17.7,8,,,
1675342217,22.86,50,20.3,12,,,
1675431403,22.76,51,19.6,6,,,
1675517801,21.9,52,20.3,8,,,
1675604203,24.32,47,19.5,12,,,
1675690605,24.8,43,21.0,8,,,
1675776973,27.9,40,22.3,15,,,
1675863376,27.7,43,23.9,6,,,
1675949775,27.58,45,24.6,14,,,
1676035921,27.3,43,22.1,5,,,
1676122328,26.94,48,21.6,4,,,
1676208734,25.49,50,22.1,9,,,
1676294929,23.66,53,22.1,8,,,
1676381517,25.39,45,22.6,9,,,
1676468123,25.28,47,23.1,15,,,
1676555027,25.16,53,23.3,14,,,
1676641624,25.0,60,23.4,24,,,
1676730456,24.23,70,23.4,17,,,
1676821783,23.09,72,22.0,7,,,
1676908373,22.73,58,22.0,7,,,
1676995199,23.5,49,22.4,6,,,
1677067400,24.07,57,22.1,6,,,
1677154983,23.8,57,22.3,6,,,
1677241649,23.77,60,22.1,6,,,
1677328407,23.47,67,22.2,10,,,
1677415185,23.33,69,22.0,3,,,
1677501761,23.32,67,22.0,3,,,
1677590216,23.2,63,21.2,17,,,
1677677185,22.7,65,20.7,19,,,
1677763599,22.9,65,21.3,5,,,
1677850185,26.67,64,22.5,9,,,
1677936788,25.06,69,22.6,12,,,
1678023706,24.39,75,22.3,11,,,
1678110663,23.97,76,22.0,5,,,
1678197259,23.88,74,21.9,1,,,
1678283805,24.07,77,22.3,2,,,
1678370437,23.46,95,21.9,2,,,
1678457308,23.09,84,13.6,2,,,
1678543946,23.27,68,21.0,6,,,
1678630494,22.97,70,21.0,4,,,
1678717041,23.93,61,21.6,12,,,
1678803985,23.24,64,21.5,11,,,
1678890663,23.98,61,22.0,3,,,
1678977390,24.97,74,22.6,4,,,
1679063992,24.09,83,23.1,4,,,
1679150774,23.66,79,21.7,2,,,
1679237339,23.05,79,21.8,4,,,
1679324156,23.0,79,21.9,4,,,
1679411024,23.0,76,21.9,7,,,
1679497721,23.3,73,21.9,7,,,
1679575501,23.0,69,22.1,5,,,
1679662232,23.55,66,22.1,5,,,
1679749683,25.0,66,21.4,6,,,
1679836347,25.58,68,22.0,2,,,
1679923018,25.1,69,22.4,3,,,
1680009814,24.19,71,22.0,7,,,
1680096459,23.74,77,20.1,9,,,
1680183232,23.4,65,21.3,4,,,
1680269959,24.8,68,22.5,4,,,
1680356711,24.44,68,22.2,4,,,
1680443350,24.29,74,21.9,2,,,
1680530017,23.0,85,18.2,5,,,
1680616668,24.0,79,22.1,8,,,
1680703531,24.06,75,22.2,8,,,
1680790286,25.77,60,23.0,9,,,
1680877001,25.77,63,23.5,9,,,
1680963774,25.3,70,22.5,9,,,
1681050449,25.0,67,22.6,4,,,
1681137136,24.9,71,20.0,5,,,
1681223879,24.68,73,22.5,5,,,
1681310526,24.47,70,22.9,4,,,
1681397304,24.17,71,23.0,7,,,
1681483958,23.87,76,21.7,3,,,
1681570677,25.87,57,23.7,3,,,
1681657416,25.38,57,22.8,6,,,
1681732746,25.09,67,23.3,6,,,
1681829308,25.04,70,23.8,6,,,
1681907202,25.05,68,24.1,3,,,
1681997602,25.16,62,23.4,8,,,
1682084554,24.62,67,23.0,7,,,
1682171893,25.89,68,24.0,3,,,
1682258451,27.4,64,25.0,3,,,
1682345077,26.0,72,23.6,3,,,
1682431958,27.29,69,24.6,9,,,
1682518934,27.29,67,24.7,9,,,
1682605494,27.09,67,24.8,4,,,
1682692388,26.9,66,23.1,4,,,
1682778990,27.0,65,23.1,4,,,
1682865780,26.6,64,23.6,3,,,
1682952390,26.4,72,23.1,3,,,
1683038955,25.8,73,23.0,4,,,
1683125683,25.3,73,21.9,5,,,
1683212234,23.9,76,21.8,4,,,
1683288720,25.7,79,20.9,8,,,
1683380889,24.86,89,19.6,8,,,
1683473072,24.51,96,20.39,4,,,
1683550567,24.71,88,21.6,8,,,
1683642919,24.2,87,21.5,6,,,
1683720204,23.0,87,19.3,5,,,
1683812148,24.5,73,20.0,4,,,
1683904980,24.29,75,20.6,4,,,
1683983376,24.14,77,21.2,3,,,
1684078711,24.14,77,21.4,3,,,
1684156867,21.96,81,19.89,6,,,
1684250666,26.9,73,21.8,5,,,
1684328414,26.3,85,22.6,4,,,
1684421630,26.19,85,23.2,2,,,
1684499347,25.4,95,21.4,9,,,
1684593916,24.6,96,20.9,4,,,
1684675152,24.5,93,20.6,6,,,
1684765978,24.1,93,21.5,6,,,
1684852729,23.8,90,21.0,4,,,
1684939250,24.8,87,20.7,7,,,
1685026127,24.37,93,20.1,8,,,
1685112673,23.89,97,21.4,7,,,
1685199353,23.34,94,21.1,4,,,
1685286091,22.82,93,20.8,2,,,
1685372740,26.1,89,21.9,5,,,
1685459395,26.1,91,21.5,3,,,
1685544274,25.0,96,20.8,12,,,
1685631007,24.29,101,21.1,11,,,
1685717723,23.89,103,20.8,8,,,
1685804378,24.29,95,21.7,7,,,
1685891037,23.99,94,21.9,11,,,
1685977788,24.7,91,22.2,7,,,
1686064394,24.4,102,21.2,7,,,
1686151034,22.68,105,22.1,5,,,
1686237813,21.2,95,21.3,5,,,
1686325030,23.4,86,20.6,5,,,
1686411758,23.49,87,20.9,8,,,
1686498409,23.3,95,21.1,11,,,
1686580349,23.03,104,20.9,10,,,
1686667116,23.1,97,21.0,7,,,
1686753673,22.96,105,21.1,7,,,
1686840477,22.68,107,20.8,2,,,
1686926922,22.89,98,18.0,12,,,
1687013688,22.92,90,20.7,5,,,
1687100310,22.71,96,20.5,3,,,
1687186890,22.0,100,18.89,8,,,
1687273592,21.78,102,19.39,2,,,
1687360259,20.8,99,18.2,5,,,
1687432473,25.6,81,20.3,10,,,
1687526898,25.5,87,18.8,13,,,
1687619844,24.0,91,18.89,11,,,
1687694102,22.99,93,19.8,9,,,
1687787086,23.43,98,17.3,3,,,
1687880090,23.29,103,20.9,3,,,
1687954499,23.0,104,18.3,7,,,
1688047508,20.43,104,17.5,4,,,
1688140603,20.39,104,17.6,5,,,
1688214984,20.1,120,17.3,5,,,
1688307956,19.66,114,18.1,3,,,
1688382367,19.37,120,17.0,2,,,
1688475367,19.34,94,17.0,2,,,
1688568033,18.39,94,17.0,2,,,
1688642431,17.73,94,15.1,5,,,
1688735497,18.98,109,17.2,8,,,
1688828496,19.43,122,17.39,6,,,
1688903697,19.0,119,14.8,8,,,
1688998382,19.67,110,16.89,8,,,
1689072987,21.01,103,17.5,11,,,
1689165951,21.9,100,16.5,8,,,
1689258876,21.58,108,18.0,10,,,
1689333356,21.47,107,18.1,8,,,
1689426310,21.43,106,18.1,7,,,
1689519397,21.12,109,19.0,7,,,
1689593904,21.43,97,17.1,13,,,
1689686975,21.0,97,18.89,9,,,
1689779957,21.5,97,19.1,8,,,
1689854270,20.98,110,19.0,6,,,
1689947391,20.29,125,18.6,7,,,
1690040325,20.23,126,16.6,6,,,
1690114827,20.18,127,18.39,22,,,
1690207811,20.17,110,18.2,9,,,
1690282352,20.05,114,18.39,9,,,
1690375400,20.51,101,14.6,15,,,
1690468402,20.74,104,19.0,10,,,
1690542639,20.22,109,18.5,10,,,
1690635302,20.65,98,17.7,11,,,
1690728292,21.5,92,19.1,15,,,
1690802709,23.7,90,16.8,10,,,
1690895736,23.2,97,16.3,11,,,
1690988748,22.5,102,17.39,11,,,
1691063147,21.78,100,20.0,10,,,
1691156138,22.79,90,20.3,12,,,
1691249151,22.78,90,20.7,11,,,
1691323212,22.78,88,19.89,14,,,
1691416163,23.29,86,21.5,5,,,
1691509271,23.99,85,21.2,11,,,
1691583601,20.49,102,19.6,3,,,
1691676659,21.64,100,19.0,16,,,
1691751067,21.37,100,19.3,11,,,
1691844019,21.28,105,19.5,2,,,
1691936337,20.9,113,19.2,4,,,
1692010797,20.84,114,19.2,2,,,
1692103914,21.03,124,12.8,19,,,
1692196784,20.83,135,19.1,5,,,
1692271331,20.86,126,19.1,12,,,
1692364304,20.32,121,18.0,15,,,
1692457385,20.47,110,19.5,9,,,
1692531765,20.47,111,19.5,12,,,
1692624832,21.63,103,19.5,12,,,
1692717842,22.49,96,21.4,8,,,
1692792153,22.29,95,17.3,10,,,
1692885186,22.79,90,20.7,19,,,
1692978243,22.98,90,20.8,14,,,
1693052220,22.98,92,21.6,11,,,
1693145217,22.88,93,21.2,11,,,
1693238216,22.78,92,21.6,9,,,
1693312616,22.78,91,21.6,8,,,
1693405636,22.87,95,21.6,8,,,
1693480046,22.61,96,21.6,8,,,
1693573071,22.0,97,18.89,14,,,
1693665695,23.99,86,21.3,13,,,
1693740081,23.3,90,21.3,13,,,
1693833096,23.1,97,20.7,8,,,
1693926093,22.69,108,20.5,10,,,
1694000488,22.49,112,21.0,24,,,
1694093061,21.88,114,20.39,10,,,
1694186077,21.47,120,19.6,4,,,
1694260512,21.45,121,20.0,2,,,
1694353505,21.45,119,19.6,4,,,
1694446584,20.94,122,20.6,4,,,
1694520925,20.85,107,20.5,8,,,
1694613514,21.74,112,20.7,2,,,
1694706513,21.5,103,20.39,10,,,
1694743724,21.5,100,20.39,2,,,
1694872335,22.18,102,20.3,4,,,
1694965530,21.89,104,18.6,15,,,
1695039705,21.89,103,20.39,6,,,
1695132682,21.8,105,20.5,5,,,
1695207037,22.95,100,21.0,8,,,
1695300059,22.4,103,20.8,6,,,
1695393083,22.47,101,17.5,12,,,
1695467561,22.98,101,21.2,7,,,
1695560562,22.96,108,20.1,6,,,
1695653589,22.78,107,20.9,6,,,
1695728069,22.64,115,19.6,5,,,
1695821196,22.4,114,20.5,3,,,
1695914240,21.9,116,20.3,3,,,
1695988579,21.89,120,20.2,2,,,
1696081246,20.53,120,15.9,4,,,
1696174267,19.89,123,18.0,6,,,
1696248714,20.88,126,17.8,8,,,
1696341680,20.57,128,17.89,19,,,
1696434701,20.55,128,19.5,25,,,
1696509107,20.76,125,19.5,13,,,
1696602140,20.72,126,18.5,13,,,
1696676697,20.93,122,19.2,10,,,
1696769650,20.96,116,19.1,10,,,
1696862693,20.9,109,19.1,10,,,
1696937044,20.99,112,19.2,10,,,
1697030048,21.45,120,19.7,11,,,
1697122693,21.23,116,19.0,8,,,
1697197098,21.01,115,18.39,8,,,
1697290200,22.19,101,19.5,11,,,
1697383140,22.98,95,21.1,5,,,
1697457639,22.77,99,21.6,5,,,
1697550701,22.31,104,21.6,5,,,
1697643649,24.0,91,21.9,3,,,
1697717996,24.0,91,22.1,4,,,
1697811012,23.8,91,22.1,4,,,
1697885427,24.0,96,16.89,6,,,
1697978442,24.0,97,19.7,4,,,
1698071062,23.49,105,21.3,10,,,
1698145568,22.89,102,20.8,9,,,
1698238487,22.56,106,20.9,7,,,
1698331556,22.65,104,20.7,5,,,
1698406002,22.34,105,18.1,7,,,
1698498937,21.8,114,19.2,3,,,
1698591625,21.39,112,19.3,5,,,
1698666014,21.16,111,21.0,7,,,
1698759017,21.25,111,19.3,7,,,
1698852037,21.78,109,19.89,11,,,
1698926439,22.02,110,20.0,13,,,
1699019429,22.73,111,20.2,19,,,
1699112425,21.89,122,20.2,16,,,
1699186369,22.6,117,21.0,7,,,
1699279638,22.59,115,21.1,14,,,
1699372634,22.6,109,20.7,10,,,
1699447033,23.04,105,21.1,9,,,
1699540027,23.87,104,21.4,7,,,
1699614476,23.74,104,20.9,8,,,
1699707429,23.39,111,20.8,6,,,
1699800421,23.3,112,18.39,14,,,
1699874819,23.21,110,20.8,9,,,
1699967425,20.98,113,19.2,7,,,
1700060420,21.27,109,19.3,6,,,
1700134839,21.4,109,18.39,8,,,
1700227825,21.27,120,19.2,7,,,
1700320823,20.0,125,19.3,6,,,
1700394775,20.96,128,18.5,8,,,
1700487802,20.36,124,18.39,6,,,
1700580787,20.03,120,18.39,7,,,
1700655187,19.76,117,18.0,10,,,
1700747517,18.5,119,18.0,5,,,
1700840548,19.26,110,18.0,4,,,
1700914943,18.93,113,18.0,8,,,
1701007937,18.73,117,18.0,8,,,
1701082335,18.75,111,18.0,8,,,
1701175093,21.18,106,19.3,9,,,
1701268261,20.64,114,18.89,8,,,
1701342412,20.26,113,18.8,14,,,
1701442800,20.55,115,0.0,0,,,
1701529200,20.61,117,0.0,0,,,
1701615600,20.57,121,0.0,0,,,
1701702000,20.0,115,0.0,0,,,
1701788400,21.97,103,0.0,0,,,
1701874800,21.83,110,0.0,0,,,
1701961200,21.8,111,0.0,0,,,
1702047600,21.75,114,0.0,0,,,
1702134000,21.45,122,0.0,0,,,
1702220400,20.55,118,0.0,0,,,
1702306800,20.36,117,0.0,0,,,
1702393200,20.06,112,0.0,0,,,
1702479600,19.8,105,0.0,0,,,
1702566000,19.5,106,0.0,0,,,
1702652400,19.36,108,0.0,0,,,
1702738800,19.43,107,0.0,0,,,
1702825200,19.25,110,0.0,0,,,
1702911600,19.19,113,0.0,0,,,
1702998000,18.79,119,0.0,0,,,
1703084400,17.9,128,0.0,0,,,
1703170800,18.04,119,0.0,0,,,
1703257200,17.88,118,0.0,0,,,
1703343600,17.86,120,0.0,0,,,
1703430000,17.8,113,0.0,0,,,
1703516400,17.88,113,0.0,0,,,
1703599200,18.8,99,0.0,0,,,
1703689200,18.8,98,0.0,0,,,
1703775600,19.48,100,0.0,0,,,
1703862000,19.36,100,0.0,0,,,
1703948400,19.47,100,0.0,0,,,
1704027600,19.29,104,0.0,0,,,
1704121200,19.27,102,0.0,0,,,
1704207600,19.25,102,0.0,0,,,
1704294000,18.94,112,0.0,0,,,
1704380400,18.39,117,0.0,0,,,
1704463200,17.9,121,0.0,0,,,
1704553200,16.91,132,0.0,0,,,
1704639600,16.54,130,0.0,0,,,
1704726000,16.84,121,0.0,0,,,
1704812400,16.8,129,0.0,0,,,
1704898800,17.79,129,0.0,0,,,
1704985200,17.61,128,0.0,0,,,
1705071600,16.79,130,0.0,0,,,
1705158000,17.48,126,0.0,0,,,
1705244400,17.25,127,0.0,0,,,
1705330800,18.02,115,0.0,0,,,
1705417200,18.02,117,0.0,0,,,
1705503600,18.65,108,0.0,0,,,
1705590000,18.45,106,0.0,0,,,
1705676400,21.0,93,0.0,0,,,
1705762800,20.79,102,0.0,0,,,
1705849200,20.75,98,0.0,0,,,
1705935600,20.87,96,0.0,0,,,
1706022000,22.0,89,0.0,0,,,
1706108400,21.78,96,0.0,0,,,
1706194800,21.65,95,0.0,0,,,
1706281200,21.52,98,0.0,0,,,
1706367600,21.55,102,0.0,0,,,
1706454000,22.86,95,0.0,0,,,
1706540400,24.0,93,0.0,0,,,
1706626800,24.0,98,0.0,0,,,
1706713200,24.0,95,0.0,0,,,
1706799600,24.8,94,0.0,0,,,
1706886000,24.9,99,0.0,0,,,
1706972400,25.0,96,0.0,0,,,
1707058800,24.9,95,0.0,0,,,
1707145200,24.79,94,0.0,0,,,
1707231600,24.43,95,0.0,0,,,
1707318000,23.96,99,0.0,0,,,
1707404400,23.91,97,0.0,0,,,
1707490800,23.77,99,0.0,0,,,1434
1707577200,22.9,99,0.0,0,,,1951
1707663600,22.4,103,0.0,0,,,2453
1707750000,22.25,116,0.0,0,,,3069
1707836400,22.98,100,0.0,0,,,3170
1707922800,22.19,107,0.0,0,,,3196
1708009200,21.4,115,0.0,0,,,3212
1708095600,21.73,105,0.0,0,,,3219
1708182000,22.14,106,0.0,0,,,3229
1708268400,23.7,91,0.0,0,,,3233
1708354800,23.66,98,0.0,0,,,3240
1708441200,23.65,97,0.0,0,,,3250
1708527600,23.1,103,0.0,0,,,3255
1708614000,23.59,94,0.0,0,,,3266
1708700400,23.6,95,0.0,0,,,3273
1708786800,23.59,96,0.0,0,,,3278
1708873200,22.98,103,0.0,0,,,3281
1708959600,23.37,94,0.0,0,,,3288
1709046000,23.98,96,0.0,0,,,3290
1709132400,23.87,100,0.0,0,,,3299
1709218800,23.85,98,0.0,0,,,3341
1709305200,23.72,102,0.0,0,,,3777
1709391600,22.8,97,0.0,0,,,4381
1709478000,23.8,94,0.0,0,,,4935
1709564400,23.68,97,0.0,0,,,5278
1709647200,23.35,98,0.0,0,,,6173
1709737200,24.72,85,0.0,0,,,7306
1709823600,24.7,86,0.0,0,,,7688
1709910000,24.0,88,0.0,0,,,7723
1709996400,24.58,89,0.0,0,,,7834
1710082800,24.48,87,0.0,0,,,7842
1710169200,24.7,88,0.0,0,,,7845
1710255600,24.48,97,0.0,0,,,7930
1710342000,24.0,99,0.0,0,,,8015
1710428400,23.46,90,0.0,0,,,8173
1710514800,23.7,93,0.0,0,,,8233
1710601200,24.4,84,0.0,0,,,8245
1710687600,29.7,73,0.0,0,,,8248
1710774000,29.59,74,0.0,0,,,8250
1710860400,29.04,78,0.0,0,,,8251
1710946800,26.69,79,0.0,0,,,8254
1711033200,25.97,81,0.0,0,,,8261
1711119600,25.0,80,0.0,0,,,8263
1711206000,23.68,83,0.0,0,,,8269
1711292400,22.78,75,0.0,0,,,8272
1711378800,25.56,82,0.0,0,,,8277
1711465200,24.03,92,0.0,0,,,8282
1711551600,22.69,92,0.0,0,,,8293
1711638000,23.09,94,0.0,0,,,8300
1711724400,22.48,99,0.0,0,,,8360
1711810800,22.11,105,0.0,0,,,8371
1711897200,21.48,103,0.0,0,,,8382
1711983600,20.81,104,0.0,0,,,8388
1712070000,19.69,107,0.0,0,,,8408
1712156400,20.78,84,0.0,0,,,8411
1712242800,20.47,99,0.0,0,,,8411
1712329200,20.03,98,0.0,0,,,8411
1712415600,21.13,87,0.0,0,,,8411
1712502000,21.96,86,0.0,0,,,8411
1712588400,21.61,93,0.0,0,,,8411
1712674800,20.76,99,0.0,0,,,8412
1712761200,20.51,98,0.0,0,,,8412
1712847600,22.79,90,0.0,0,,,8412
1712934000,23.0,85,0.0,0,,,8412
1713020400,23.0,85,0.0,0,,,8415
1713106800,23.68,83,0.0,0,,,8416
1713193200,23.0,80,0.0,0,,,8425
1713279600,27.0,73,0.0,0,,,8441
1713366000,26.9,76,0.0,0,,,8447
1713452400,27.09,76,0.0,0,,,8452
1713538800,25.99,79,0.0,0,,,8511
1713625200,25.95,79,0.0,0,,,8889
1713711600,25.71,80,0.0,0,,,9005
1713798000,24.99,83,0.0,0,,,9411
1713884400,23.89,83,0.0,0,,,9882
1713970800,22.97,86,0.0,0,,,10121
1714057200,21.34,93,0.0,0,,,10470
1714143600,20.7,95,0.0,0,,,10661
1714230000,19.88,90,0.0,0,,,10779
1714316400,19.74,94,0.0,0,,,10841
1714402800,19.59,93,0.0,0,,,10877
1714489200,19.38,93,0.0,0,,,10903
1714575600,19.27,83,0.0,0,,,10912
1714662000,21.78,84,0.0,0,,,10915
1714748400,21.58,90,0.0,0,,,10918
1714834800,21.89,85,0.0,0,,,10920
1714921200,23.05,85,0.0,0,,,10926
1715007600,22.64,94,0.0,0,,,10930
1715094000,22.1,101,0.0,0,,,10935
1715180458,20.98,97,19.2,2,,,10949
1715268663,19.69,101,18.5,3,,,10952
1715355062,19.1,94,1.7,8,,,10961
1715441460,19.6,94,2.2,8,,,10963
1715527862,19.5,92,16.8,12,,,10969
1715614263,19.5,89,18.1,6,,,10976
1715700683,18.78,86,16.3,15,,,10982
1715787095,18.6,84,16.5,12,,,10984
1715871695,18.25,89,16.7,9,,,10992
